title,date,text,page_url
Thialy Faye est nommé président du comité national de l’ITIE au Sénégal,23/01/2025,"Le Sénégal est membre de l’Initiative pour la transparence dans les industries extractives depuis octobre 2013. Dans le pays, un comité local est chargé de la mise en œuvre de la Norme ITIE et supervise chaque année la publication de statistiques sur la contribution économique du secteur extractif.
Au Sénégal, le comité national de l’Initiative pour la transparence dans les... (lien) 
23/01/2025 - Thialy Faye est nommé président du comité national de l’ITIE au Sénégal",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=119
Le Rwanda prévoit de construire un laboratoire dédié aux STEM,23/01/2025,"Dans le cadre de sa stratégie d’industrialisation, le Rwanda ambitionne de devenir un hub régional dans le domaine des STEM. Le pays engage un projet afin de stimuler l’innovation et l’industrialisation.
Le Rwanda va construire un laboratoire des sciences, technologie, mathématiques et ingénierie (STEM). Le projet sera réalisé en collaboration avec le gouvernement de Corée. Vendredi... (lien) 
23/01/2025 - Le Rwanda prévoit de construire un laboratoire dédié aux STEM",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=119
Nigeria : 910 millions $ nécessaires pour répondre à la crise humanitaire (ONU),23/01/2025,"Le Nigeria est confronté à une crise qui menace de plonger 33 millions de personnes dans l’insécurité alimentaire au cours du second semestre 2025, selon le PAM.
Les Nations Unies ont lancé un appel à l’aide pour mobiliser 910 millions de dollars afin de répondre à la crise humanitaire dans le nord-est du Nigeria, une région affectée par une insurrection islamiste et des... (lien) 
23/01/2025 - Nigeria : 910 millions $ nécessaires pour répondre à la crise humanitaire (ONU)",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=119
Kenya : vers l'adhésion de M-Pesa au système d'interopérabilité bancaire,23/01/2025,"Le système d’interopérabilité bancaire du Kenya a été lancé en 2017. Aujourd'hui, l'écosystème comprend des banques, des prestataires de services de paiement, des sociétés coopératives d'épargne et de crédit, et une société de télécommunications.
La société télécoms kényane Safaricom souhaite faire adhérer sa plateforme d’argent mobile M-Pesa à PesaLink, le système... (lien) 
23/01/2025 - Kenya : vers l'adhésion de M-Pesa au système d'interopérabilité bancaire",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=126
Ethiopie : la dette publique a atteint environ 69 milliards $ en juin 2024,23/01/2025,"En 2024, la dette extérieure de l’Ethiopie représentait 28,24 milliards $ du portefeuille de la dette publique, tandis que la dette intérieure s'élevait à 39,96 milliards $, selon le ministère des Finances.
La dette publique en Ethiopie a atteint 68,86 milliards $ à fin juin 2024 représentant 32,9% du PIB, selon le dernier rapport « Public sector debt... (lien) 
23/01/2025 - Ethiopie : la dette publique a atteint environ 69 milliards $ en juin 2024",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=126
Mozambique : le trafic au port de Maputo en baisse de 1% en 2024,23/01/2025,"L’arrêt provisoire des activités au port de Maputo au Mozambique et la fermeture de certains postes frontaliers à cause des violences post-électorales ont affecté les performances de la plateforme. C’est ce que révèle le rapport d’activité annuel de l’autorité portuaire.   
La Maputo Port Development Company (MPDC), exploitant du port de Maputo au Mozambique, a... (lien) 
23/01/2025 - Mozambique : le trafic au port de Maputo en baisse de 1% en 2024",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=126
Course au nucléaire en Afrique : les pays en lice et les projections pour 2050,23/01/2025,"Le nucléaire refait surface dans le débat énergétique mondial. Selon le World Energy Outlook 2024 de l'Agence Internationale de l'Énergie (AIE), il constitue un pilier incontournable de la transition bas carbone. Actuellement, l’énergie nucléaire fournit environ 9 % de l'électricité mondiale, et la construction de nouveaux réacteurs se poursuit à un rythme soutenu. L'Afrique,... (lien) 
23/01/2025 - Course au nucléaire en Afrique : les pays en lice et les projections pour 2050",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=126
Le Sénégal prépare une plateforme pour faciliter l'accès au logement,23/01/2025,"Le Sénégal fait face à un déficit de logements estimé à 300 000 unités, avec une demande annuelle qui croît de 20 000 unités contre une production limitée à 5000 unités, selon le gouvernement.
Le gouvernement sénégalais s’apprête à lancer une plateforme nationale d’accès au logement, destinée à informer les citoyens des programmes de logement disponibles dans les... (lien) 
23/01/2025 - Le Sénégal prépare une plateforme pour faciliter l'accès au logement",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=126
"L’Afrique du Sud vise une hausse de 62,5 % de sa capacité électrique d’ici 2035",23/01/2025,"Depuis fin mars 2024, l’Afrique du Sud n’enregistre plus la vague de coupures d’électricité récurrentes qui, quelques mois auparavant, a négativement impacté les performances économiques du pays.  
Dans le cadre de sa participation à la conférence annuelle du World Economic Forum qui s’est ouverte lundi 20 janvier, à Davos-Klosters en Suisse, Kgosientsho Ramokgopa... (lien) 
23/01/2025 - L’Afrique du Sud vise une hausse de 62,5 % de sa capacité électrique d’ici 2035",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=126
Meridiam investit dans Ilitha en Afrique du Sud pour déployer l'accès à la fibre optique dans les quartiers mal desservis,23/01/2025,"Meridiam a acquis une participation majoritaire dans Ilitha, une entreprise de télécommunications innovante dont l'objectif principal est de fournir des solutions Internet illimitées et abordables dans les zones mal desservies d'Afrique du Sud.
Cet investissement, réalisé par l'intermédiaire du fonds Meridiam TURF B, permettra à Ilitha d'accélérer le déploiement de la fibre optique... (lien) 
23/01/2025 - Meridiam investit dans Ilitha en Afrique du Sud pour déployer l'accès à la fibre optique dans les quartiers mal desservis",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=126
Le projet Zambia-Tanzania Interconnector va renforcer l’intégration énergétique en Afrique,23/01/2025,"Le secteur de l'électricité en Zambie est confronté à d'importants problèmes, notamment à cause de la baisse de la production hydroélectrique. Une meilleure intégration énergétique aiderait le pays à fiabiliser son approvisionnement électrique.
La Zambie fait l’objet d’un projet d’interconnexion électrique avec la Tanzanie, le Zambia-Tanzania Interconnector Project (ZTIP),... (lien) 
23/01/2025 - Le projet Zambia-Tanzania Interconnector va renforcer l’intégration énergétique en Afrique",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=133
Bénin : hausse de 12 % attendue de la production de noix de cajou en 2024/2025,23/01/2025,"En Afrique de l’Ouest, le Bénin figure parmi les principaux producteurs de noix de cajou, aux côtés de la Côte d’Ivoire, du Nigeria et de la Guinée-Bissau. Dans le pays, la filière enregistre une croissance soutenue de la production depuis plusieurs années.
Au Bénin, la récolte de noix de cajou est attendue à 225 000 tonnes pour le compte de la campagne de 2024/2025 qui se... (lien) 
23/01/2025 - Bénin : hausse de 12 % attendue de la production de noix de cajou en 2024/2025",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=133
Maroc : la BERD investit 25 millions $ dans Dislog pour financer ses acquisitions,23/01/2025,"Fondé en 2003 par Moncef Belkhayat, Dislog Group continue de se développer et prévoit une introduction en bourse cette année.
La Banque européenne pour la reconstruction et le développement (BERD) a approuvé le vendredi 10 janvier 2025 un investissement de 25 millions de dollars dans le capital de Dislog Group, un distributeur marocain de produits de grande consommation et de... (lien) 
23/01/2025 - Maroc : la BERD investit 25 millions $ dans Dislog pour financer ses acquisitions",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=133
Maroc : près de 10 milliards $ d’investissement pour améliorer le réseau ferroviaire d'ici 2030,23/01/2025,"Le Maroc ambitionne de transformer son réseau ferroviaire à l’horizon 2040, en reliant 43 villes contre 23 actuellement, afin d’atteindre 87% de la population contre 51% actuellement.
Le Maroc prévoit un investissement de 96 milliards de dirhams (9,6 milliards $) d’ici 2030 pour moderniser son infrastructure ferroviaire et améliorer la qualité des services. Cette initiative a... (lien) 
23/01/2025 - Maroc : près de 10 milliards $ d’investissement pour améliorer le réseau ferroviaire d'ici 2030",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=133
Ghana : le gouvernement nomme un nouveau directeur à la tête du Cocobod en difficulté,23/01/2025,"2ème fournisseur mondial de cacao après la Côte d’Ivoire, le Ghana est confronté depuis quelques années à une baisse continue de sa production qui se répercute sur les performances de la filière. Dans ce contexte, le gouvernement veut insuffler une nouvelle dynamique dans la gouvernance du secteur.
Au Ghana, le président John Dramani Mahama vient de nommer Ransford Anertey Abbey... (lien) 
23/01/2025 - Ghana : le gouvernement nomme un nouveau directeur à la tête du Cocobod en difficulté",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=133
La FAO propose des bourses pour suivre un master en aquaculture et élevage en Hongrie,23/01/2025,"Depuis près d’une douzaine d'années, la FAO et la République de Hongrie mettent en œuvre un programme de formation dans les domaines de l’agriculture et de l’élevage. Ce programme est couvert par des bourses donnant accès à des universités hongroises.
L’Organisation des Nations unies pour l’alimentation et l’agriculture (FAO) s’est associée avec le gouvernement de Hongrie... (lien) 
23/01/2025 - La FAO propose des bourses pour suivre un master en aquaculture et élevage en Hongrie",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=133
L’Afrique face au défi énergétique : une entrave à la transition numérique,23/01/2025,"Avec un taux moyen de pénétration d’Internet avoisinant 45%, l’Afrique poursuit ses efforts pour garantir l’inclusion numérique et asseoir une économie 4.0. Mais des défis liés à la cherté d'Internet et des appareils d'accès, et à la disponibilité de l’énergie électrique demeurent.
Alors que l’Afrique ambitionne de devenir un hub mondial de l’innovation et du numérique,... (lien) 
23/01/2025 - L’Afrique face au défi énergétique : une entrave à la transition numérique",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=133
Le Nigeria a dominé les investissements pétrogaziers en Afrique en 2024,23/01/2025,"Depuis son arrivée à la tête du Nigeria en 2023, le président Bola Tinubu a fait du renforcement de l’attractivité de l’industrie pétrolière du pays, l’une des priorités de sa gouvernance.
Au terme de l’année 2024, le Nigeria s’est affirmé comme le leader des investissements amont dans le secteur pétrolier et gazier africain. Cette information a été annoncée le... (lien) 
23/01/2025 - Le Nigeria a dominé les investissements pétrogaziers en Afrique en 2024",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=140
Climat : comment l’Afrique doit s’adapter au retrait américain de l’Accord de Paris,23/01/2025,"L’annonce était attendue, mais elle n’en demeure pas moins un coup dur pour la lutte contre le changement climatique. Lundi 20 janvier, après son investiture, Donald Trump a signé un décret ordonnant le retrait des États-Unis de l’Accord de Paris, qualifiant ce texte de « nouvelle arnaque verte ».
Le retrait des Etats-Unis de l’Accord de Paris représente un revers... (lien) 
23/01/2025 - Climat : comment l’Afrique doit s’adapter au retrait américain de l’Accord de Paris",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=140
La Zambie a dépassé son objectif de production de cuivre en 2024,23/01/2025,"La production de cuivre en Zambie a connu trois années de baisse consécutive entre 2021 et 2023. Alors que le gouvernement zambien veut produire 3 millions de tonnes par an d’ici 2031, il a fixé un objectif de production de 796 994 pour 2024.
La Zambie a produit 820 670 tonnes de cuivre en 2024, en hausse de 12 % en glissement annuel. Ces chiffres communiqués mercredi 22 janvier... (lien) 
23/01/2025 - La Zambie a dépassé son objectif de production de cuivre en 2024",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=140
Le Rwanda obtient 47 millions $ de la Chine pour renforcer l’irrigation agricole,23/01/2025,"Au Rwanda, le secteur agricole contribue à hauteur de 27 % au PIB et emploie environ 56 % de la population active. Alors que dans le pays, l’agriculture reste encore majoritairement pluviale, le gouvernement intensifie ses efforts d’investissement pour développer l’irrigation agricole.
Au Rwanda, le gouvernement a signé le mercredi 22 janvier 2025 un accord avec la Chine pour... (lien) 
23/01/2025 - Le Rwanda obtient 47 millions $ de la Chine pour renforcer l’irrigation agricole",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=140
Gabon : Farlane Pieby prend la direction générale de Sunu Vie,23/01/2025,"La filiale locale du groupe ivoirien Sunu Assurances, fondé par feu Pathé Dione, revendique une part de marché de 42% sur la branche vie au Gabon en 2023, avec un portefeuille de clients diversifiés.
Depuis le 1er janvier 2025, Jules Farlane Pieby occupe le poste de directeur général de Sunu Assurances Vie Gabon, la filiale locale du groupe Sunu qui revendique la place de leader de... (lien) 
23/01/2025 - Gabon : Farlane Pieby prend la direction générale de Sunu Vie",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=140
"Niger : nouveau soutien de 51 millions $ du FMI, malgré des défis persistants",23/01/2025,"Niamey bénéficie depuis 2021 d’un prêt de 275,8 millions $ dans le cadre d’un accord FEC et depuis juillet 2023 d’un autre prêt de 131,5 millions $ dans le cadre d’un autre accord RSF. Malgré l’instabilité politique, la collaboration avec le FMI se poursuit.
Le Fonds monétaire international (FMI) a approuvé, le mercredi 22 janvier 2025, un décaissement de 51... (lien) 
23/01/2025 - Niger : nouveau soutien de 51 millions $ du FMI, malgré des défis persistants",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=140
Le Mali veut intensifier la lutte contre l'exploitation illégale d'or,23/01/2025,"Selon SWISSAID, l’exploitation minière artisanale et à petite échelle pratiquée illégalement au Mali a généré une production de plus de 300 tonnes entre 2012 et 2022. Outre le manque à gagner financier que cela représente, le phénomène alimente l’insécurité et la dégradation de l’environnement.
Le gouvernement du Mali veut mener une « lutte implacable contre les... (lien) 
23/01/2025 - Le Mali veut intensifier la lutte contre l'exploitation illégale d'or",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=140
Lutte contre le changement climatique : les performances des pays africains en 2025 (Germanwatch),23/01/2025,"L’indice couvre 63 pays plus l’Union européenne. Germanwatch a cependant volontairement laissé les trois premières places vides, étant donné qu’aucun pays ne fournit assez d’efforts pour contenir le réchauffement climatique sous le seuil critique de 1,5°C.  
Le Maroc est le pays africain le plus performant dans le domaine de la lutte contre le changement climatique,... (lien) 
23/01/2025 - Lutte contre le changement climatique : les performances des pays africains en 2025 (Germanwatch)",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=147
Message aux lecteurs de l’Agence Ecofin,23/01/2025,"L’Agence Ecofin subit depuis plusieurs semaines des cyberattaques massives et régulières qui nous ont amenés à élever notre niveau de sécurité.
Il se peut qu’à la suite de ces mesures, une infime proportion de nos lecteurs ne parvienne plus à accéder au site www.agenceecofin.com depuis leur connexion habituelle.
Si c’est votre cas, nous vous invitons à communiquer votre adresse... (lien) 
23/01/2025 - Message aux lecteurs de l’Agence Ecofin",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=147
"En 3 ans, le parc de South African Airways est passé de 6 à 20 avions",22/01/2025,"Depuis sa reprise il y a 3 ans, South African Airways a retrouvé des couleurs. La compagnie densifie progressivement son parc d’avions, qui a plus que triplé depuis fin 2021.
Le parc de South African Airways (SAA) est désormais à 20 avions, après que le transporteur y a ajouté ces dernières semaines 2 Airbus A320 acquis en leasing. Les appareils sont arrivés à Johannesburg en... (lien) 
22/01/2025 - En 3 ans, le parc de South African Airways est passé de 6 à 20 avions",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=147
Mali : 771 millions $ pour répondre aux besoins humanitaires en 2025 (ONU),22/01/2025,"Le Mali connaît une augmentation des besoins humanitaires en raison de la violence continue, du changement climatique et des défis socio-économiques. En juin 2024, le pays a accueilli près de 120 000 réfugiés, en hausse de 54% par rapport à décembre 2023, selon le HCR.
L’ONU et ses partenaires, en collaboration avec le gouvernement du Mali, ont procédé au lancement du plan de... (lien) 
22/01/2025 - Mali : 771 millions $ pour répondre aux besoins humanitaires en 2025 (ONU)",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=147
Abuna Yemata Guh : une église entre ciel et terre,22/01/2025,"L’Éthiopie abrite certains des sites religieux les plus impressionnants et insolites au monde. Parmi eux, Abuna Yemata Guh, une église monolithique sculptée dans une falaise vertigineuse, fascine par son accès périlleux et son cadre spectaculaire.
Située dans la région du Tigré, au nord de l'Éthiopie, Abuna Yemata Guh est perchée à plus de 2 500 mètres d’altitude sur une... (lien) 
22/01/2025 - Abuna Yemata Guh : une église entre ciel et terre",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=147
Le Maroc signe un protocole d’accord pour un port sec de 140 millions $ à Agadir,22/01/2025,"Annoncée depuis quelques années, la construction du port sec d’Agadir se précise. Le Maroc veut continuer la structuration d’un réseau logistique moderne et performant, capable de soutenir la croissance de ses exportations et de renforcer son attractivité pour les investisseurs internationaux.
Le gouvernement marocain a franchi une nouvelle étape dans le développement de son... (lien) 
22/01/2025 - Le Maroc signe un protocole d’accord pour un port sec de 140 millions $ à Agadir",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=147
"L’uranium africain, grand gagnant du regain d’intérêt pour le nucléaire",22/01/2025,"En Mauritanie, la société australienne Aura Energy doit prendre une décision finale d’investissement d’ici fin mars 2025 pour sa mine d’uranium Tiris. Loin d’être isolé, ce projet s’inscrit dans une tendance globale en Afrique, où plusieurs propriétaires de projets d’uranium veulent rouvrir des mines fermées ou accélérer le développement de nouveaux  projets. Un seul... (lien) 
22/01/2025 - L’uranium africain, grand gagnant du regain d’intérêt pour le nucléaire",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=147
Petits réacteurs modulaires : une opportunité pour le nucléaire civil en Afrique,22/01/2025,"Les petits réacteurs modulaires (SMR) suscitent un intérêt croissant à l’échelle mondiale, notamment en raison de leur coût réduit, de leur flexibilité et de leur capacité à produire une énergie stable et bas carbone. Dans son rapport The Path to a New Era for Nuclear Energy, l’Agence internationale de l’énergie (AIE) souligne que ces technologies pourraient représenter près... (lien) 
22/01/2025 - Petits réacteurs modulaires : une opportunité pour le nucléaire civil en Afrique",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=154
Énergie nucléaire : 2025 marquera un tournant historique mondial,22/01/2025,"L’année 2025 s’annonce comme une année charnière pour l’énergie nucléaire. Selon l’Agence Internationale de l’Énergie (AIE), cette source d’énergie devrait battre des records historiques et confirmer  son rôle croissant dans le mix énergétique mondial. Avec un nombre de réacteurs en activité également record, une dynamique d’investissement renforcée et une demande... (lien) 
22/01/2025 - Énergie nucléaire : 2025 marquera un tournant historique mondial",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=154
Paladin en passe de produire 3 millions de livres d’uranium en Namibie d’ici juin 2025,22/01/2025,"La Namibie est le premier producteur africain d’uranium, avec 8283 tonnes livrées en 2023 par ses mines. En 2024 et au-delà, la production devrait croitre significativement grâce au redémarrage de la mine Langer Heinrich par l’australien Paladin Energy.
La mine Langer Heinrich en Namibie a produit 1,2 million de livres d’uranium au second semestre 2024. C’est l’annonce faite... (lien) 
22/01/2025 - Paladin en passe de produire 3 millions de livres d’uranium en Namibie d’ici juin 2025",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=154
"L’Afrique du Sud, seul pays africain possédant une centrale nucléaire fonctionnelle en 2025",22/01/2025,"Seule centrale nucléaire active en Afrique à ce jour, Koeberg contribue à hauteur de 5 % au mix énergétique sud-africain. Alors qu’elle devrait encore fonctionner au cours des 20 prochaines années, le pays prévoit de porter la capacité nucléaire nationale à 21 000 MW, d’ici 2050.
En 1984, l’Afrique du Sud inaugurait Koeberg-1, premier réacteur de la centrale nucléaire... (lien) 
22/01/2025 - L’Afrique du Sud, seul pays africain possédant une centrale nucléaire fonctionnelle en 2025",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=154
"En Afrique, les arrivées de touristes ont dépassé les niveaux pré-pandémiques de 7% en 2024",22/01/2025,"L’ONU souligne que le rebond de l’activité touristique en Afrique durant l’année écoulée découle essentiellement des performances exceptionnelles de l’Afrique du Nord, où le Maroc et l’Egypte ont enregistré des arrivées record de touristes internationaux. 
Les arrivées de touristes internationaux en Afrique ont dépassé pour la première fois leur niveau d’avant la covid-19... (lien) 
22/01/2025 - En Afrique, les arrivées de touristes ont dépassé les niveaux pré-pandémiques de 7% en 2024",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=154
Louis-Marc Sakala entre au Conseil d’administration du réseau de régulation numérique de l’UIT,22/01/2025,"Le directeur général de l’Agence de régulation des postes et communications électroniques (ARPCE), Louis-Marc Sakala, vient d’être nommé par l’Union internationale des télécommunications (UIT) comme membre du tout nouveau Conseil d’administration de son réseau de régulation numérique (Digital Regulation Network -DRN). Cette désignation place le régulateur congolais parmi les... (lien) 
22/01/2025 - Louis-Marc Sakala entre au Conseil d’administration du réseau de régulation numérique de l’UIT",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=154
L’AES prévoit de former une force de 5000 hommes pour contrer le terrorisme,22/01/2025,"Selon l’Indice du terrorisme mondial 2024, le Burkina Faso, le Mali et le Niger concentrent la majorité des décès liés au terrorisme dans la région. Sur les 15 dernières années, le Sahel a enregistré une augmentation du terrorisme, avec une hausse de 1266% des incidents signalés.
Le Mali, le Burkina Faso, et le Niger prévoient de mettre en place une force unifiée de 5000 soldats... (lien) 
22/01/2025 - L’AES prévoit de former une force de 5000 hommes pour contrer le terrorisme",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=154
Ouganda : l’Etat veut réduire le coût des appareils pour stimuler l'accès au numérique,22/01/2025,"L’accès à l’Internet abordable pour tous est l’un des objectifs de développement durable en Afrique. Les gouvernants s’attèlent à atteindre cet objectif par divers moyens.
Les autorités d’Ouganda comptent réduire les coûts des appareils numériques dont les smartphones, afin de favoriser l'accès à Internet. Cette déclaration a été faite lors d’une réunion organisée le... (lien) 
22/01/2025 - Ouganda : l’Etat veut réduire le coût des appareils pour stimuler l'accès au numérique",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=161
Le lancement du New Deal Technologique au Sénégal annoncé pour le 24 février,22/01/2025,"En octobre 2024, les autorités sénégalaises annonçaient leur nouvelle stratégie de transformation numérique baptisée « New Deal Technologique ». Le président a dévoilé la date du lancement officiel du programme.
Bassirou Diomaye Faye, le président du Sénégal, a annoncé qu’il lancera officiellement le « New deal Technologique », la nouvelle stratégie... (lien) 
22/01/2025 - Le lancement du New Deal Technologique au Sénégal annoncé pour le 24 février",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=161
Comment la Turquie a obtenu un accord mettant fin aux tensions entre l’Ethiopie et la Somalie (rapport),22/01/2025,"L’accord, qui a permis d’éviter un nouveau conflit dans une zone par laquelle passent 90% des échanges commerciaux mondiaux effectués par conteneurs, renforce le soft power d’Ankara et lui permet de se positionner en tant qu'acteur mondial, ou tout au moins acteur majeur en Afrique.  
La Turquie a réussi, en décembre 2024, à résoudre par la voie diplomatique le conflit opposant... (lien) 
22/01/2025 - Comment la Turquie a obtenu un accord mettant fin aux tensions entre l’Ethiopie et la Somalie (rapport)",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=161
